source_frame_path,perspective_frame_path,view_name,width,height,error
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003000.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003000_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003030.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003030_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003060.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003060_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003090.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003090_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003120.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003120_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003150.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003150_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003180.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003180_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003210.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003210_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003240.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003240_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003270.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003270_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003300.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003300_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003330.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003330_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003360.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003360_left_30.jpg,left_30,1280,720,
/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/raw_frames/frame_003390.jpg,/Users/nilamaitrachaity/Desktop/equirectangular_charuco_calibration/data/omni_perspective_frames/frame_003390_left_30.jpg,left_30,1280,720,
